CustomerID,Churn,Tenure,PreferredLoginDevice,Age,Gender,Location,MembershipLevel,TotalPurchases,TotalSpent,FavoriteCategory,LastPurchaseDate,Occupation,FrequencyOfWebsiteVisits
50046,0,5,Tablet,27,Female,Rural,Gold,20,7364.475453,Home Goods,2023/4/27,Self-Employed,13
50047,1,5,Tablet,69,Male,Urban,Platinum,48,19141.52622,Home Goods,2023/9/22,Retired,22
50048,1,5,Computer,69,Male,Urban,Silver,42,10852.19118,Home Goods,2023/12/3,Student,29
50049,0,1,Computer,47,Female,Urban,Platinum,11,4798.610833,Clothing,2023/7/25,Student,27
50050,0,2,Mobile,58,Male,Rural,Gold,31,7464.45255,Home Goods,2023/7/27,Self-Employed,11
50051,1,1,Mobile,46,Male,Rural,Platinum,34,7472.713606,Electronics,2023/9/4,Retired,9
50052,0,5,Tablet,42,Male,Urban,Platinum,82,8562.331575,Home Goods,2023/3/16,Professional,24
50053,0,4,Computer,31,Female,Urban,Platinum,88,9093.823545,Electronics,2023/9/19,Self-Employed,8
50054,0,2,Tablet,68,Other,Suburban,Silver,82,39476.54568,Home Goods,2023/3/26,Professional,27
50055,0,4,Tablet,66,Female,Rural,Platinum,91,13938.98449,Electronics,2023/11/30,Professional,2
50056,0,1,Tablet,27,Female,Suburban,Gold,26,454.1676914,Electronics,2023/4/29,Self-Employed,2
50057,1,1,Mobile,56,Other,Urban,Platinum,95,4285.449655,Home Goods,2023/6/22,Retired,20
50058,0,3,Mobile,56,Other,Urban,Bronze,6,1434.97141,Home Goods,2023/10/3,Professional,19
50059,0,3,Tablet,25,Male,Rural,Platinum,76,26578.34079,Clothing,2024/1/1,Student,30
50060,0,5,Tablet,32,Other,Rural,Bronze,71,6738.517748,Home Goods,2023/4/1,Professional,17
50061,0,3,Computer,23,Female,Suburban,Bronze,29,2032.770176,Home Goods,2023/5/22,Retired,10
50062,0,4,Mobile,58,Other,Rural,Bronze,60,1815.190465,Home Goods,2023/12/21,Professional,19
50063,0,2,Computer,60,Other,Urban,Gold,55,4582.413553,Electronics,2023/12/18,Retired,6
50064,0,2,Tablet,67,Male,Suburban,Bronze,29,11896.29939,Electronics,2023/11/1,Retired,1
50065,0,4,Mobile,69,Male,Suburban,Silver,87,14142.13642,Clothing,2023/1/19,Self-Employed,16
50066,0,5,Tablet,45,Other,Rural,Silver,17,7725.205778,Electronics,2023/3/10,Self-Employed,23
50067,0,4,Mobile,42,Other,Suburban,Gold,79,23015.23685,Clothing,2023/10/28,Self-Employed,6
50068,0,2,Tablet,19,Female,Urban,Platinum,54,12944.75166,Clothing,2023/2/11,Student,19
50069,0,2,Mobile,27,Female,Rural,Silver,81,27939.36613,Electronics,2023/5/18,Retired,12
50070,0,3,Tablet,33,Other,Urban,Bronze,26,11685.61996,Clothing,2023/12/31,Retired,27
50071,0,2,Tablet,23,Female,Suburban,Silver,49,10214.3901,Clothing,2023/12/4,Self-Employed,28
50072,0,5,Computer,51,Other,Rural,Platinum,89,35583.41115,Home Goods,2023/12/11,Self-Employed,14
50073,1,2,Computer,46,Other,Urban,Bronze,21,5801.992727,Clothing,2023/12/24,Student,4
50074,0,3,Tablet,35,Female,Urban,Gold,41,19529.22402,Electronics,2023/8/16,Retired,5
50075,0,4,Tablet,39,Male,Urban,Silver,62,21608.59516,Home Goods,2023/1/16,Student,1
50076,1,2,Computer,29,Other,Urban,Silver,14,2536.259916,Clothing,2023/3/10,Retired,26
50077,0,4,Mobile,48,Male,Rural,Silver,58,1523.804722,Electronics,2023/9/10,Retired,7
50078,0,2,Tablet,66,Other,Suburban,Platinum,11,4478.236642,Electronics,2023/1/4,Professional,4
50079,0,2,Computer,44,Male,Urban,Gold,70,3473.054264,Clothing,2023/7/24,Student,2
50080,0,4,Tablet,70,Other,Rural,Platinum,60,10326.90499,Clothing,2023/1/4,Self-Employed,29
50081,0,1,Tablet,59,Female,Urban,Bronze,34,5597.208382,Clothing,2023/10/22,Student,25
50082,1,1,Mobile,25,Other,Rural,Bronze,79,1160.142202,Clothing,2023/8/14,Retired,17
50083,0,4,Computer,66,Female,Rural,Bronze,43,5417.213357,Electronics,2023/10/11,Professional,9
50084,1,4,Computer,38,Other,Urban,Gold,67,24835.22348,Electronics,2023/5/19,Professional,27
50085,1,2,Computer,29,Female,Urban,Bronze,18,799.7296583,Electronics,2023/12/26,Retired,23
50086,1,3,Tablet,55,Male,Suburban,Silver,82,33883.05827,Home Goods,2023/2/22,Student,8
50087,0,4,Tablet,22,Other,Urban,Gold,100,28757.33148,Home Goods,2023/12/31,Self-Employed,28
50088,1,1,Computer,59,Female,Suburban,Platinum,59,7802.343756,Electronics,2023/7/3,Self-Employed,30
50089,1,5,Mobile,19,Other,Rural,Bronze,63,21283.94054,Home Goods,2023/6/28,Self-Employed,5
50090,0,4,Mobile,22,Other,Rural,Bronze,95,28944.90453,Home Goods,2023/7/15,Student,12
50091,0,4,Computer,60,Male,Rural,Bronze,50,3586.709777,Electronics,2023/3/9,Student,30
50092,0,2,Mobile,60,Other,Rural,Silver,94,3992.93932,Clothing,2023/8/14,Student,29
50093,0,4,Tablet,22,Male,Suburban,Silver,98,25361.31896,Clothing,2023/8/20,Professional,23
50094,1,3,Computer,53,Male,Urban,Bronze,39,3580.352888,Home Goods,2023/12/6,Retired,8
50095,0,3,Mobile,63,Other,Suburban,Bronze,46,20251.26996,Electronics,2023/6/26,Professional,14
50096,1,2,Mobile,64,Female,Urban,Silver,37,7418.688629,Clothing,2023/8/6,Student,27
50097,0,4,Tablet,61,Other,Rural,Bronze,56,23433.51164,Electronics,2023/8/31,Self-Employed,1
50098,0,4,Computer,27,Male,Suburban,Bronze,30,941.1357934,Clothing,2023/9/12,Professional,20
50099,1,5,Tablet,47,Female,Rural,Gold,77,10413.84266,Electronics,2023/6/2,Professional,16
50100,0,4,Tablet,45,Male,Urban,Gold,88,30618.05905,Electronics,2023/11/1,Professional,28
50101,0,3,Computer,26,Other,Rural,Gold,56,25650.0237,Home Goods,2023/2/25,Student,4
50102,0,3,Computer,38,Male,Urban,Bronze,85,28089.50004,Electronics,2023/5/21,Professional,29
50103,0,5,Computer,51,Other,Rural,Gold,50,23241.64909,Clothing,2023/10/10,Retired,18
50104,0,1,Mobile,70,Other,Urban,Gold,15,3190.629205,Home Goods,2023/5/24,Professional,3
50105,1,1,Tablet,50,Female,Urban,Gold,89,11391.0905,Electronics,2023/10/20,Student,30
50106,0,5,Computer,27,Female,Suburban,Platinum,94,30083.0626,Clothing,2023/6/8,Self-Employed,2
50107,0,5,Mobile,38,Male,Rural,Bronze,94,3360.668125,Clothing,2023/11/11,Professional,30
50108,0,5,Computer,33,Male,Suburban,Gold,47,8112.35446,Electronics,2023/4/4,Retired,12
50109,1,2,Computer,42,Female,Rural,Bronze,6,1740.99559,Electronics,2023/7/7,Student,29
50110,0,3,Computer,55,Female,Suburban,Platinum,92,19425.37192,Home Goods,2023/10/19,Self-Employed,5
50111,0,5,Tablet,64,Female,Suburban,Gold,74,22578.08943,Home Goods,2023/8/5,Student,16
50112,0,4,Computer,58,Other,Suburban,Platinum,46,9101.39379,Home Goods,2023/3/15,Student,7
50113,0,4,Computer,44,Male,Urban,Silver,57,5621.177428,Electronics,2023/8/19,Professional,28
50114,0,3,Tablet,69,Other,Urban,Platinum,56,19557.04224,Home Goods,2023/1/9,Retired,26
50115,1,5,Mobile,65,Female,Rural,Gold,27,3570.469682,Home Goods,2023/1/9,Retired,28
50116,0,1,Tablet,60,Male,Urban,Bronze,4,1949.070013,Home Goods,,Professional,29
50117,0,2,Computer,40,Male,Urban,Platinum,81,9032.833455,Clothing,2023/7/6,Professional,30
50118,0,5,Computer,37,Male,Urban,Silver,59,20918.66276,Home Goods,2023/7/24,Retired,5
50119,0,4,Tablet,37,Female,Suburban,Silver,91,16543.39712,Home Goods,2023/2/27,Self-Employed,19
50120,0,3,Computer,50,Male,Rural,Platinum,62,27738.39087,Electronics,2023/4/22,Retired,14
50121,0,4,Computer,23,Female,Suburban,Gold,34,2047.319133,Electronics,2023/4/3,Self-Employed,29
50122,1,5,Tablet,37,Other,Suburban,Silver,77,16202.75634,Clothing,2023/6/16,Self-Employed,28
50123,0,3,Mobile,66,Female,Urban,Bronze,21,,Home Goods,2023/8/22,Self-Employed,12
50124,1,1,Mobile,61,Other,Urban,Platinum,19,7121.2108,Electronics,2023/12/29,Professional,26
50125,0,1,Tablet,56,Other,Rural,Silver,46,22926.503,Electronics,2023/1/2,Professional,7
50126,0,5,Tablet,54,Female,Suburban,Platinum,32,8410.361257,Home Goods,2023/6/28,Professional,18
50127,0,3,Computer,35,Other,Suburban,Platinum,35,10120.74343,Electronics,2023/4/17,Retired,22
50128,0,1,Mobile,19,Male,Urban,Platinum,27,11216.45742,Home Goods,2023/11/19,Retired,2
50129,0,3,Computer,57,Other,Rural,Platinum,35,8800.893334,Home Goods,2023/11/30,Retired,2
50130,0,3,Computer,32,Other,Suburban,Silver,18,1905.381123,Home Goods,2023/5/2,Self-Employed,12
50131,0,5,Tablet,63,Other,Rural,Silver,4,187.7538076,Clothing,2023/10/29,Student,30
50132,0,2,Mobile,24,Other,Urban,Platinum,83,37403.47877,Electronics,2023/2/7,Student,28
50133,0,5,Computer,35,Other,Urban,Gold,19,683.0818696,Clothing,2023/10/19,Self-Employed,12
50134,0,1,Computer,70,Male,Suburban,Platinum,51,24530.44386,Clothing,2023/6/27,Retired,29
50135,1,2,Mobile,50,Male,Urban,Platinum,67,12852.72587,Home Goods,2023/3/23,Self-Employed,1
50136,0,3,Tablet,22,Female,Suburban,Platinum,75,25066.91274,Electronics,2023/2/12,Self-Employed,5
50137,1,3,Tablet,50,Male,Suburban,Gold,71,12006.45198,Home Goods,2023/5/29,Student,8
50138,0,3,Computer,59,Other,Rural,Silver,12,5455.871499,Electronics,2023/8/31,Self-Employed,15
50139,1,1,Computer,31,Female,Rural,Bronze,83,12702.56562,Electronics,2023/6/30,Self-Employed,24
50140,0,5,Mobile,23,Female,Urban,Platinum,52,1451.840249,Clothing,2023/4/19,Student,19
50141,0,4,Mobile,44,Male,Suburban,Bronze,53,3905.630473,Clothing,2023/10/19,Self-Employed,30
50142,1,1,Tablet,33,Male,Suburban,Platinum,69,32159.41887,Home Goods,2023/1/3,Self-Employed,4
50143,0,1,Tablet,53,Other,Rural,,35,7667.544106,Clothing,2023/12/3,Professional,11
50144,0,1,Computer,54,Female,Urban,Gold,38,8745.843044,Clothing,2023/3/4,Professional,30
50145,0,1,Tablet,37,Male,Urban,Platinum,55,19709.73023,Electronics,2023/10/31,Self-Employed,29
50146,0,2,Mobile,35,Female,Urban,Gold,45,4362.049506,Electronics,2023/12/12,Self-Employed,21
50147,0,4,Mobile,20,Male,Urban,Gold,63,26672.34506,Clothing,2023/6/6,Student,19
50148,1,1,Mobile,31,Female,Urban,Bronze,56,12428.61464,Electronics,2023/2/7,Student,13
50149,0,4,Mobile,55,Female,Rural,Gold,75,3806.282515,Clothing,2023/2/19,Self-Employed,17
50150,0,2,Tablet,67,Female,Urban,Gold,6,1895.566253,Electronics,2023/1/9,Student,4
50151,0,4,Tablet,57,Female,Suburban,Gold,94,21719.76333,Clothing,2023/12/19,Self-Employed,3
50152,0,5,Tablet,18,Female,Rural,Platinum,53,15535.98233,Clothing,2023/5/17,Self-Employed,12
50153,0,4,Mobile,69,Other,Suburban,Bronze,63,2008.117925,Home Goods,2023/9/24,Professional,24
50154,0,4,Tablet,48,Other,Suburban,Bronze,80,39073.12303,Clothing,2023/3/14,Professional,28
50155,0,1,Tablet,42,Other,Suburban,Gold,53,9980.108551,Clothing,2023/2/27,Self-Employed,29
50156,0,2,Mobile,65,Female,Urban,Platinum,21,9262.771854,Clothing,2023/7/6,Professional,2
50157,0,2,Tablet,68,Female,Urban,Silver,56,18947.19229,Electronics,2023/7/11,Retired,4
50158,0,2,Computer,51,Female,Suburban,Platinum,25,5606.729888,Home Goods,2023/11/29,Student,22
50159,0,2,Mobile,33,Male,Suburban,Bronze,57,19528.10449,Home Goods,2023/6/17,Self-Employed,15
50160,0,3,Tablet,44,Female,Suburban,Silver,61,27672.62644,Home Goods,2023/9/30,Professional,22
50161,0,2,Tablet,57,Other,Rural,Silver,65,31151.66408,Home Goods,2023/7/12,Retired,17
50162,0,3,Tablet,23,Male,Rural,Gold,54,8720.816747,Clothing,2023/3/7,Retired,7
50163,0,4,Computer,38,Other,Suburban,Silver,38,2786.062546,Electronics,2023/4/26,Professional,6
50164,1,1,Tablet,27,Female,Suburban,Bronze,80,3972.485829,Home Goods,2023/10/31,Retired,24
50165,0,1,Tablet,25,Female,Suburban,Silver,67,9975.968773,Clothing,2023/3/9,Student,3
50166,0,5,Mobile,57,Other,Rural,Gold,71,28529.86675,Home Goods,2023/6/3,Retired,27
50167,0,4,Mobile,26,Male,Rural,Silver,51,7846.539508,Home Goods,2023/9/11,Student,2
50168,0,5,Mobile,24,Female,Suburban,Platinum,19,4210.879547,Electronics,2023/10/2,Professional,24
50169,1,4,Mobile,66,Female,Rural,Bronze,81,18126.81701,Home Goods,2023/9/5,Retired,4
50170,0,3,Mobile,19,Male,Suburban,Silver,68,16245.54415,Electronics,2023/9/2,Professional,3
50171,0,3,Mobile,26,Male,Suburban,Silver,51,21104.19624,Electronics,2023/4/30,Student,1
50172,0,1,Computer,68,Other,Urban,Gold,76,25069.51741,Electronics,2023/11/11,Self-Employed,14
50173,1,2,Computer,59,Other,Suburban,Bronze,89,40470.95545,Home Goods,2023/5/25,Self-Employed,8
50174,1,5,Tablet,43,Female,Rural,Bronze,27,5468.96384,Electronics,2023/11/26,Retired,8
50175,1,3,Tablet,43,Male,Rural,Platinum,79,16970.6273,Home Goods,2023/7/21,Self-Employed,13
50176,1,4,Computer,31,Female,Suburban,Gold,51,4571.207306,Home Goods,2023/6/3,Retired,10
50177,0,5,Mobile,67,Male,Rural,Platinum,26,551.0273657,Home Goods,2023/1/30,Self-Employed,8
50178,0,2,Mobile,63,Other,Suburban,Gold,30,13529.15078,Clothing,2023/10/3,Professional,10
50179,0,4,Mobile,43,Other,Suburban,Platinum,53,783.5684102,Electronics,2023/1/6,Retired,26
50180,1,1,Computer,25,Male,Urban,Gold,88,38761.21841,Clothing,2023/12/19,Retired,9
50181,0,3,Mobile,61,Female,Rural,Gold,55,10628.82833,Home Goods,2023/3/10,Retired,21
50182,0,5,Mobile,45,Male,Rural,Gold,10,4384.30017,Home Goods,2023/1/20,Retired,19
50183,0,3,Tablet,70,Male,Urban,Bronze,68,3200.897524,Clothing,2023/6/6,Student,1
50184,1,3,Mobile,41,Male,Rural,Silver,49,2988.464621,Electronics,2023/5/27,Self-Employed,16
50185,0,4,Tablet,64,Male,Urban,Gold,46,1236.891603,Home Goods,2023/3/23,Self-Employed,29
50186,0,2,Tablet,20,Other,Urban,Bronze,57,25055.0684,Clothing,2023/10/14,Retired,30
50187,0,1,Mobile,53,Other,Rural,Silver,68,20124.66529,Electronics,2023/2/8,Self-Employed,21
50188,0,1,Computer,31,Female,Suburban,Platinum,46,12722.63902,Home Goods,2023/1/8,Student,13
50189,1,5,Mobile,19,Female,Urban,Bronze,11,944.8649088,Clothing,2023/10/29,Student,19
50190,0,4,Tablet,63,Female,Suburban,Gold,83,1446.051782,Electronics,2023/4/2,Student,23
50191,0,4,Computer,22,Male,Suburban,Platinum,8,408.9428855,Home Goods,2023/12/26,Student,16
50192,0,5,Mobile,35,Male,Urban,Bronze,70,11667.39905,Clothing,2023/9/13,Retired,16
50193,1,4,Tablet,47,Male,Suburban,Bronze,48,15461.35506,Electronics,2023/6/20,Professional,26
50194,0,5,Tablet,39,Male,Suburban,Silver,17,2441.923786,Electronics,2023/3/8,Self-Employed,2
50195,1,5,Computer,43,Female,Suburban,Silver,78,22470.12801,Electronics,2023/7/24,Student,28
50196,0,5,Computer,23,Other,Suburban,Silver,97,37962.53868,Electronics,2023/11/24,Professional,12
50197,0,5,Computer,31,Female,Suburban,Silver,49,15393.23413,Electronics,2023/12/7,Self-Employed,10
50198,0,2,Mobile,65,Female,Rural,Silver,100,18837.5226,Home Goods,2023/6/16,Self-Employed,7
50199,0,4,Computer,52,Male,Suburban,Platinum,80,31263.15978,Home Goods,2023/9/27,Self-Employed,7
50200,0,3,Tablet,51,Male,Urban,Gold,32,6032.272561,Home Goods,2023/10/23,Self-Employed,20
50201,0,4,Tablet,20,Male,Rural,Gold,56,11390.79125,Home Goods,2023/12/17,Self-Employed,8
50202,0,4,Mobile,57,Female,Rural,Bronze,77,7728.455487,Electronics,2023/11/20,Self-Employed,28
50203,0,1,Computer,63,Other,Urban,Platinum,29,7408.509238,Home Goods,2023/2/19,Retired,14
50204,0,3,Computer,28,Female,Rural,Gold,98,47865.30494,Home Goods,2023/6/13,Student,8
50205,0,2,Tablet,41,Male,Rural,Bronze,47,11522.46688,Home Goods,2023/6/20,Self-Employed,29
50206,1,2,Mobile,38,Other,Suburban,Silver,36,11258.27447,Home Goods,2023/2/18,Retired,30
50207,0,1,Mobile,32,Male,Urban,Gold,82,40675.14525,Clothing,2023/12/22,Professional,15
50208,0,2,Computer,63,Female,Urban,Platinum,26,7211.510833,Clothing,2023/3/3,Self-Employed,2
50209,0,4,Tablet,50,Other,Suburban,Bronze,52,13327.13655,Electronics,2023/10/5,Student,6
50210,0,4,Tablet,54,Other,Suburban,Gold,52,10010.01317,Electronics,2023/10/15,Retired,16
50211,0,1,Computer,33,Male,Urban,Silver,88,37446.78758,Electronics,2023/2/28,Retired,18
50212,0,5,Tablet,55,Other,Suburban,Gold,87,6314.590129,Electronics,2023/8/16,Self-Employed,15
50213,0,4,Tablet,45,Female,Rural,Bronze,53,16913.93524,Home Goods,2023/6/13,Self-Employed,18
50214,0,3,Tablet,57,Other,Urban,Gold,48,21128.11514,Clothing,2023/9/10,Self-Employed,6
50215,0,1,Mobile,34,Female,Suburban,Silver,80,1206.983021,Clothing,2023/3/19,Retired,4
50216,0,3,Mobile,33,Female,Suburban,Bronze,1,182.342668,Home Goods,2023/10/3,Student,7
50217,0,1,Computer,47,Male,Suburban,Gold,36,16328.68832,Electronics,2023/6/15,Student,21
50218,0,4,Computer,38,Male,Suburban,Silver,28,9309.145562,Home Goods,2023/10/12,Professional,17
50219,0,4,Mobile,31,Other,Suburban,Platinum,87,25855.40559,Home Goods,2023/5/3,Retired,19
50220,0,1,Computer,70,Female,Urban,Gold,99,35124.46669,Home Goods,2023/7/1,Self-Employed,12
50221,0,3,Computer,58,Other,Suburban,Silver,1,481.0759006,Clothing,2023/6/26,Student,19
50222,0,3,Mobile,39,Male,Suburban,Silver,48,10394.49736,Electronics,2023/4/5,Retired,1
50223,0,3,Tablet,44,Other,Urban,Bronze,,35714.63914,Electronics,2023/12/17,Retired,10
50224,0,4,Mobile,51,Female,Rural,Silver,25,8737.381664,Electronics,2023/10/8,Self-Employed,7
50225,0,4,Tablet,52,Other,Urban,Silver,71,30332.89317,Electronics,2023/11/27,Student,19
50226,1,4,Tablet,65,Other,Urban,Bronze,37,7528.703928,Electronics,2023/6/2,Student,8
50227,0,1,Mobile,31,Other,Urban,Platinum,8,646.2496958,Clothing,2023/6/19,Student,17
50228,0,2,Mobile,58,Male,Urban,Platinum,87,18411.23402,Home Goods,2023/1/21,Student,16
50229,0,1,Computer,68,Male,Suburban,Silver,53,18824.92464,Home Goods,2023/8/6,Student,19
50230,0,5,Tablet,54,Male,Urban,Platinum,22,432.6698393,Electronics,2023/1/4,Retired,6
50231,1,3,Tablet,67,Other,Suburban,Bronze,49,12880.91679,Home Goods,2023/11/9,Retired,11
50232,0,3,Tablet,62,Other,Suburban,Silver,7,1932.049705,Electronics,2023/5/5,Retired,9
50233,0,4,Computer,32,Other,Urban,,60,13530.03957,Electronics,2023/7/21,Self-Employed,23
50234,1,1,Tablet,44,Male,Suburban,Bronze,66,1118.167378,Home Goods,2023/1/1,Self-Employed,18
50235,0,1,Tablet,18,Female,Rural,Platinum,31,11272.09336,Clothing,2023/1/26,Retired,18
50236,0,2,Mobile,,Male,Urban,Silver,35,8162.867026,Clothing,2023/8/2,Professional,21
50237,0,1,Tablet,61,Female,Suburban,Gold,2,842.9721705,Home Goods,2023/9/1,Professional,27
50238,0,1,Mobile,40,Female,Urban,Gold,97,4291.565531,Clothing,2023/7/15,Self-Employed,8
50239,1,5,Computer,,Male,Suburban,Silver,13,5948.27192,Home Goods,,Student,22
50240,0,3,Mobile,58,Male,Urban,Platinum,72,926.7319948,Clothing,2023/7/8,Self-Employed,2
50241,0,4,Tablet,45,Other,Rural,Bronze,30,14644.97588,Home Goods,2023/4/29,Professional,5
50242,0,2,Tablet,21,Female,Urban,Platinum,6,383.0553914,Clothing,2023/9/9,Self-Employed,15
50243,0,3,Computer,23,Female,Suburban,Bronze,89,44436.36592,Electronics,2023/3/15,Retired,17
50244,0,2,Computer,53,Other,Rural,Platinum,85,32591.80566,Home Goods,2023/8/9,Student,17
50245,1,2,Tablet,35,Male,Suburban,Bronze,58,20122.35113,Clothing,2023/2/1,Retired,17
50246,0,5,Computer,34,Female,Urban,Bronze,5,1040.155228,Home Goods,2023/12/8,Retired,23
50247,0,2,Tablet,48,Female,Rural,Gold,18,6564.77468,Electronics,2023/3/18,Student,20
50248,0,4,Tablet,69,Female,Urban,Platinum,74,7779.963529,Electronics,2023/1/13,Self-Employed,23
50249,1,4,Mobile,34,Other,Urban,Bronze,47,10449.34119,Clothing,2023/3/12,Professional,6
50250,0,3,Tablet,23,Other,Urban,Platinum,16,7731.886822,Electronics,2023/9/22,Retired,20
50251,0,5,Mobile,70,Other,Suburban,Gold,38,1966.643702,Electronics,2023/2/25,Self-Employed,2
50252,0,2,Computer,60,Female,Urban,Bronze,55,5643.999475,Electronics,2023/10/16,Self-Employed,5
50253,0,2,Computer,27,Female,Rural,Platinum,26,11485.51965,Electronics,2023/5/19,Self-Employed,16
50254,1,2,Computer,26,Other,Suburban,Gold,100,27644.23403,Home Goods,2023/6/16,Self-Employed,28
50255,0,3,Computer,59,Female,Suburban,Gold,15,3125.322654,Electronics,2023/2/21,Retired,12
50256,1,2,Mobile,69,Female,Rural,Platinum,46,22518.73255,Clothing,2023/6/5,Student,9
50257,0,1,Computer,64,Male,Urban,Bronze,24,10560.89838,Clothing,2023/1/15,Professional,24
50258,0,4,Tablet,63,Other,Rural,Platinum,54,26125.83118,Electronics,2023/11/17,Self-Employed,6
50259,1,1,Computer,58,Male,Rural,Gold,36,3116.874533,Clothing,2023/6/18,Student,27
50260,1,3,Mobile,39,Male,Suburban,Platinum,41,14177.20357,Home Goods,2023/3/1,Retired,3
50261,0,2,Computer,42,Other,Rural,Platinum,75,11450.16869,Home Goods,2023/8/8,Retired,11
50262,0,4,Computer,57,Female,Urban,Bronze,88,6134.243092,Home Goods,2023/1/29,Self-Employed,26
50263,1,1,Mobile,67,Female,Urban,Gold,34,2416.437005,Electronics,2023/10/12,Self-Employed,20
